Source,Target,Year,trade_value,ln_trade_value,Source Area,Target Area,Source Exchange Rate,Target Exchange Rate,Ex Rate Source / Target,Ex Rate Target / Source,Source Consumer Price Index,Target Consumer Price Index,exchange_rate ijt,Source GDP,Target GDP,level of output ijt
DEU,SWE,1996,127.578,4.848727942252619,357030.0,447420.11,1.5,6.71,0.22354694485842028,4.473333333333334,81.65,84.73,4.310724261379284,88.85,79.94,4.434112953941919
USA,AUS,2010,127.6,4.848900370910689,9831510.0,7741220.0,1.0,1.09,0.9174311926605504,1.09,100.0,100.0,1.09,100.0,100.0,4.605170185988092
CZE,POL,2015,127.601,4.848908207870576,78870.0,312680.0,24.6,3.77,6.525198938992043,0.15325203252032518,107.48,108.13,0.1523307912261588,106.51,107.53,4.673004377928755
AUS,KOR,2021,127.788,4.850372640821247,,,1.33,1143.95,0.0011626382271952445,860.1127819548872,124.27,118.67,900.7012337872573,123.28,116.64,4.786775229636104
DEU,HUN,1999,127.898,4.851233071245959,357030.0,93030.0,0.94,237.15,0.0039637360320472275,252.28723404255322,84.48,52.71,404.34880538635736,90.01,54.63,4.25025197883831
MYS,CHN,2014,127.975,4.851834932343647,330396.0,9600006.3,3.27,6.14,0.5325732899022801,1.8776758409785932,110.46,113.29,1.8307712366007183,,,
DEU,HUN,2000,128.0,4.852030263919617,357030.0,93030.0,1.08,282.18,0.0038273442483521157,261.27777777777777,85.7,57.88,386.860842355832,89.57,59.86,4.293514472455828
RUS,KOR,2009,128.0,4.852030263919617,17098240.0,99900.0,31.74,1277.25,0.024850264239577216,40.24102079395085,93.59,97.14,38.770404942411574,87.58,97.34,4.52538133288928
USA,DEU,2006,128.048,4.852405193624691,9632030.0,357100.0,1.0,0.8,1.25,0.8,92.45,93.92,0.7874787052810903,93.8,95.0,4.547520873806359
BOL,CHL,2001,128.119,4.852959519527856,1098580.0,756096.0,6.61,634.94,0.010410432481809305,96.05748865355523,63.63,76.3,80.10665796888229,,60.6,
CHL,NLD,2014,128.206,4.853638345263471,756096.0,41540.0,570.35,0.75,760.4666666666667,0.0013149820285789427,113.47,108.53,0.0013748365501046035,112.63,103.2,4.680388481553534
USA,GRC,2004,128.298,4.854355683035553,9632030.0,131960.0,1.0,0.8,1.25,0.8,86.62,82.4,0.8409708737864078,88.23,85.53,4.464407116413351
ITA,POL,2014,128.41,4.855228269843183,302069.0,312680.0,0.75,3.15,0.2380952380952381,4.2,107.46,109.08,4.137623762376237,105.32,106.13,4.66083404620092
USA,AFG,2010,128.48,4.855773250198451,9831510.0,652860.0,1.0,46.45,0.02152852529601722,46.45,100.0,100.0,46.45,100.0,100.0,4.605170185988092
SGP,IDN,2012,128.594,4.856660154416479,716.0,1910930.0,1.25,9386.63,0.0001331681338243864,7509.303999999999,110.06,109.86,7522.974679046059,101.67,111.5,4.667878432593621
NLD,FRA,2010,128.652,4.857111084662103,41540.0,549087.0,0.75,0.75,1.0,1.0,100.0,100.0,1.0,100.0,100.0,4.605170185988092
AUT,RUS,2016,128.707,4.857538503177386,83879.0,17098250.0,0.9,67.06,0.013420817178645988,74.5111111111111,111.68,162.2,51.30333470338403,112.43,157.64,4.891322379044236
IND,MUS,2013,128.782,4.8581210523513,3287260.0,2040.0,58.6,30.7,1.9087947882736158,0.5238907849829352,131.18,114.55,0.5999475615369834,124.39,,
ITA,FRA,2002,128.83,4.858493705803434,302069.0,549087.0,1.06,1.06,1.0,1.0,85.0,87.42,0.9723175474719744,84.58,87.37,4.453924903177173
USA,ISR,2012,128.967,4.859556557682213,9831510.0,22070.0,1.0,3.86,0.2590673575129534,3.86,105.29,105.22,3.862567952860673,103.99,104.67,4.647553642269467
NLD,AUT,2017,128.978,4.8596418471819645,41540.0,83879.0,0.89,0.89,1.0,1.0,111.04,114.0,0.9740350877192983,105.79,113.56,4.696893664301727
DEU,RUS,2004,129.0,4.859812404361672,357050.0,17098240.0,0.8,28.81,0.027768136063866716,36.012499999999996,91.05,54.53,60.13090271410232,94.24,46.55,4.193185861813176
SER,SVN,2020,129.207,4.861415769447405,,20480.0,,0.88,,inf,,110.99,,,113.27,
EUN,JPN,2004,129.218,4.861500900529975,,377910.0,,108.19,,inf,,100.7,,,106.35,
SER,BLR,2001,129.401,4.86291611001221,,207600.0,,0.14,,inf,,25.86,,,19.65,
RUS,KOR,2007,129.407,4.8629624764305674,17098240.0,99720.0,25.58,929.38,0.02752372549441563,36.332290852228304,73.46,90.32,29.5501559566507,72.79,91.36,4.401193164518933
NLD,GBR,2002,129.437,4.863194276280162,41530.0,243610.0,1.06,0.67,1.5820895522388059,0.6320754716981132,88.16,83.97,0.6636152624140248,87.52,81.94,4.438927305396199
DNK,GBR,2011,129.547,4.864043749657782,42920.0,243610.0,5.37,0.62,8.661290322580646,0.1154562383612663,102.76,103.86,0.11423342050841254,100.64,102.12,4.618849192662707
ETH,USA,2008,129.582,4.86431388538333,1136243.263,9831510.0,9.6,1.0,9.6,0.10416666666666667,85.23,98.74,0.08991416852339479,,98.18,
USA,BRA,2000,129.6,4.864452783918174,9632030.0,8515770.0,1.0,1.83,0.5464480874316939,1.83,78.97,52.53,2.7510965162764136,81.14,44.3,4.093580367414695
ITA,CZE,2017,129.671,4.86500047341507,302069.0,78870.0,0.89,23.38,0.038066723695466216,26.269662921348313,108.71,110.87,25.757870083699604,108.28,109.14,4.688675963252093
USA,BRA,2001,129.75,4.865609522045998,9632030.0,8515770.0,1.0,2.35,0.425531914893617,2.35,81.2,56.12,3.4002138275124736,82.96,47.94,4.144154396463755
FRA,DZA,2008,129.81,4.866071842904903,549087.0,2381740.0,0.68,64.58,0.010529575720037165,94.9705882352941,98.41,91.01,102.69262265943624,98.88,,
IND,MUS,2018,129.852,4.866395340377512,3287260.0,2040.0,68.39,33.93,2.01562039493074,0.4961251644977336,165.45,129.39,0.634391440344308,149.51,,
USA,IND,2011,129.888,4.866672540656487,9831510.0,3287260.0,1.0,46.67,0.021427040925648167,46.67,103.16,108.91,44.20601597649435,102.08,108.86,4.657909736301267
ISR,LVA,2004,130.0,4.867534450455582,22070.0,64594.0,4.48,0.8,5.6000000000000005,0.17857142857142858,86.75,67.58,0.2292256796178075,90.34,66.27,4.348658818163297
USA,NLD,2017,130.11,4.868380246515384,9831510.0,41540.0,1.0,0.89,1.1235955056179776,0.89,112.41,111.04,0.900980727665706,112.04,105.79,4.690155973695296
DEU,NLD,2014,130.17,4.868841288478369,357380.0,41540.0,0.75,0.75,1.0,1.0,106.65,108.53,0.982677600663411,106.56,103.2,4.652688529919771
USA,JOR,2017,130.231,4.8693097966723915,9831510.0,89320.0,1.0,0.71,1.4084507042253522,0.71,112.41,119.33,0.6688267828710299,112.04,128.09,4.785794546117476
SER,ESP,2010,130.28,4.869685980408033,,505600.0,,0.75,,inf,,100.0,,,100.0,
PRT,EST,2016,130.402,4.870621986798248,92225.6,45340.0,0.9,0.9,1.0,1.0,107.69,111.64,0.96461841633823,106.16,121.34,4.731771956269052
BLX,GBR,1998,130.449,4.870982345781028,,243610.0,,0.6,,inf,,79.13,,,76.61,
KEN,RWA,2008,130.457,4.871043670549355,580370.0,26340.0,69.18,546.85,0.1265063545762092,7.904741254697889,88.06,88.76,7.842401023982606,,90.43,
EUN,SDN,2008,130.711,4.872988779292256,,2505810.0,,2.09,,inf,,79.56,,,80.03,
EUN,AUS,2019,130.818,4.873807044233966,,7741220.0,,1.44,,inf,,119.8,,,115.86,
AUT,AUS,2019,130.869,4.874196822867568,83879.0,7741220.0,0.89,1.44,0.6180555555555556,1.6179775280898876,118.06,119.8,1.594477687531654,117.44,115.86,4.7591550652673416
SER,ARE,2022,131.005,4.875235490411706,,,,3.67,,inf,,117.54,,,,
EUN,THA,2010,131.064,4.8756857535179625,,513120.0,,31.69,,inf,,100.0,,,100.0,
SER,SAU,2019,131.307,4.877538092911272,,2149690.0,,3.75,,inf,,118.4,,,114.27,
USA,FRA,2015,131.38,4.878093887464327,9831510.0,549087.0,1.0,0.9,1.1111111111111112,0.9,108.7,105.58,0.9265959462019322,108.86,104.69,4.670533127668659
USA,DEU,1996,131.41,4.878322206655547,9629090.0,357030.0,1.0,1.5,0.6666666666666666,1.5,71.93,81.65,1.3214329454990814,76.05,88.85,4.409170286652982
AUT,BEL,2001,131.524,4.879189344470689,83879.0,30530.0,1.12,1.12,1.0,1.0,84.79,83.43,1.0163010907347476,85.71,85.33,4.448747798729642
BLX,DNK,1998,131.532,4.879250168021587,,42920.0,,6.7,,inf,,77.44,,,75.52,
ZWE,ZMB,2003,131.754,4.88093654749191,390760.0,752610.0,0.7,4.73,0.14799154334038053,6.757142857142858,,42.92,,69.14,,
VNM,CHN,2007,131.791,4.8812173344561325,331212.0,9600000.0,16105.13,7.61,2116.311432325887,0.00047252024665432694,69.69,92.17,0.0003572739067954871,68.48,,
NLD,GBR,1998,131.801,4.881293209293038,41530.0,243610.0,1.98,0.6,3.3000000000000003,0.30303030303030304,78.37,79.13,0.30011986412845765,77.28,76.61,4.343081403216496
GRC,BGR,2014,131.87,4.881816588819608,131960.0,111000.0,0.75,1.47,0.5102040816326531,1.96,102.55,106.72,1.8834145427286355,96.71,108.81,4.630660025845897
CHN,HKG,2019,131.99,4.882726162140863,9600012.9,1110.0,6.91,7.84,0.8813775510204082,1.134587554269175,125.08,134.65,1.053948839866234,,129.14,
DEU,GBR,2003,132.0,4.882801922586371,357040.0,243610.0,0.88,0.61,1.4426229508196722,0.6931818181818181,89.56,85.13,0.7292536548380552,93.2,84.0,4.482782260267429
SER,HRV,2004,132.091,4.883491079002921,,56590.0,,6.03,,inf,,83.08,,,81.63,
ARE,KWT,2008,132.13,4.883786286426125,98647.9,17820.0,3.67,0.27,13.592592592592592,0.07356948228882834,97.61,91.48,0.07849931314180733,,,
MWI,KEN,2005,132.169,4.884081406727626,118480.0,580370.0,118.42,75.55,1.5674387822634017,0.6379834487417666,64.2,55.53,0.7375929661304055,59.11,,
BEL,ESP,2007,132.173,4.884111670552521,30530.0,505370.0,0.73,0.73,1.0,1.0,93.7,94.66,0.9898584407352631,95.79,97.51,4.571056616120914
DNK,ROM,2009,132.178,4.884149499045703,42920.0,,5.36,,inf,,97.74,,,96.88,,
BLX,HUN,1997,132.241,4.884626015492646,,93030.0,,186.79,,inf,,41.98,,,44.41,
IND,AUS,2007,132.287,4.884973804766097,3287260.0,7741220.0,41.35,1.2,34.458333333333336,0.029020556227327687,74.32,91.49,0.023574245696961347,80.02,88.81,4.434387929849751
USA,ISR,2020,132.294,4.885026718618578,9831510.0,22070.0,1.0,3.44,0.29069767441860467,3.44,118.69,107.52,3.7973735119047616,118.32,113.86,4.7541812209627405
ZMB,ZAR,2008,132.294,4.885026718618578,752610.0,,3.75,,inf,,81.28,,,,,
BEL,ISR,1999,132.521,4.886741123434011,33120.0,22070.0,0.94,4.14,0.22705314009661837,4.404255319148936,79.4,80.0,4.371223404255319,82.02,83.21,4.414165326438125
SGP,MYS,1999,132.6,4.887337077751762,680.0,330800.0,1.69,3.8,0.44473684210526315,2.2485207100591715,84.05,79.3,2.383205115768895,85.89,,
NLD,SDN,2008,132.622,4.887502976508656,41540.0,2505810.0,0.68,2.09,0.3253588516746412,3.0735294117647056,97.58,79.56,3.769670688788335,98.85,80.03,4.48800255699779
UGA,TZA,2011,132.636,4.8876085341168185,241550.0,947300.0,2522.8,1557.43,1.619848083059913,0.6173418423973362,116.56,112.69,0.6385425960585103,105.41,,
GRC,ITA,1996,132.652,4.887729157741101,131960.0,301340.0,240.71,1542.95,0.15600635146958747,6.409995430185701,61.68,74.42,5.312664849957726,63.63,73.22,4.223276832468395
SER,AUT,2002,132.794,4.888799055298763,,83879.0,,1.06,,inf,,86.33,,,86.69,
SER,HUN,2001,132.798,4.888829176687963,,93030.0,,286.49,,inf,,63.15,,,66.48,
MYS,MDG,2008,132.908,4.889657159543331,330800.0,587040.0,3.34,1708.37,0.0019550799885270755,511.4880239520958,97.83,84.01,595.6299652807228,,84.85,
IND,MMR,2008,132.918,4.8897323967285935,3287260.0,676590.0,43.51,5.44,7.998161764705881,0.1250287290278097,80.53,91.49,0.11005097331522042,87.22,86.11,4.462029605561347
USA,BOL,1999,132.938,4.889882854119344,9629090.0,1098580.0,1.0,5.81,0.17211703958691912,5.81,76.39,59.87,7.413160180390847,79.34,,
IND,PHL,2001,133.087,4.891003049706834,3287260.0,300000.0,47.19,50.99,0.9254755834477347,1.0805255350709897,56.39,67.05,0.9087372844541851,,66.52,
USA,ARE,2008,133.092,4.891040618410605,9831510.0,98647.9,1.0,3.67,0.2724795640326976,3.67,98.74,97.61,3.7124864255711505,98.18,,
IND,PHL,2005,133.106,4.891145803273098,3287260.0,300000.0,44.1,55.09,0.8005082592121981,1.2492063492063492,66.04,78.67,1.0486537091850427,71.45,80.24,4.327010024014778
IND,EGY,2020,133.183,4.891724122333563,3287260.0,1001450.0,74.1,15.76,4.701776649746193,0.21268556005398112,182.99,303.13,0.12839155027307758,156.46,327.07,5.421487300761672
SER,SYR,2010,133.19,4.891776680212939,,185180.0,,11.23,,inf,,100.0,,,100.0,
BEL,MAR,2007,133.205,4.89188929493931,30530.0,446550.0,0.73,8.19,0.08913308913308914,11.21917808219178,93.7,94.55,11.11831820519693,95.79,102.59,4.596449378747211
SER,MNT,2006,133.267,4.892354634645687,,,,,,,,,,,,
ESP,FRA,2012,133.274,4.8924071593979885,505940.0,549087.0,0.78,0.78,1.0,1.0,105.72,104.11,1.0154644126404764,99.87,102.12,4.615008966314163
EUN,MAR,2007,133.362,4.893067235330684,,446550.0,,8.19,,inf,,94.55,,,102.59,
USA,JOR,2018,133.437,4.893629456343324,9831510.0,89320.0,1.0,0.71,1.4084507042253522,0.71,115.16,124.65,0.6559454472523064,114.74,130.29,4.8062157171942825
TUR,IRQ,2021,133.535,4.8943636157638,,,8.85,1450.0,0.0061034482758620685,163.84180790960454,314.81,127.57,404.3195073138089,337.1,121.34,5.309488072377084
AUT,POL,2008,133.681,4.895456364809728,83879.0,312680.0,0.68,2.41,0.2821576763485477,3.5441176470588234,97.72,93.92,3.6875125263052406,97.3,94.87,4.565153261298372
AUS,PNG,2014,133.929,4.897309808784133,7741220.0,462840.0,1.11,2.46,0.451219512195122,2.216216216216216,110.38,120.58,2.0287439537729797,105.7,118.18,4.71640688939686
ZAF,USA,2005,133.943,4.897414336319767,1219090.0,9632030.0,6.36,1.0,6.36,0.15723270440251572,74.26,89.56,0.13037182479824494,70.03,90.99,4.379836666018013
IND,ISR,2013,134.168,4.899092746029327,3287260.0,22070.0,58.6,3.61,16.23268698060942,0.06160409556313993,131.18,106.87,0.07561734121804713,124.39,106.48,4.745689482654365
DNK,SWE,2004,134.206,4.899375932927118,42920.0,447420.11,5.99,7.35,0.8149659863945579,1.2270450751252087,88.4,92.29,1.1753254376537918,86.01,88.98,4.471437596970642
FRA,DEU,1999,134.22,4.899480244730094,549086.0,357030.0,0.94,0.94,1.0,1.0,83.0,84.48,0.9824810606060606,82.64,90.01,4.457207300040189
JPN,KOR,2003,134.338,4.900359012129266,377900.0,99600.0,115.93,1191.65,0.09728527671715688,10.279047701199,100.71,80.94,12.78975653555413,107.56,85.8,4.56503391894729
USA,GHA,2007,134.424,4.900998983575641,9632030.0,238540.0,1.0,0.93,1.075268817204301,0.93,95.09,65.01,1.3603091832025842,96.34,,
IND,PRK,2008,134.449,4.901184944978028,3287260.0,120540.0,43.51,,inf,,80.53,,,87.22,,
SGP,MYS,2008,134.463,4.9012890682600885,710.0,330800.0,1.41,3.34,0.4221556886227545,2.368794326241135,96.68,97.83,2.340948946754502,96.07,,
GBR,FIN,2000,134.545,4.901898715575705,243610.0,338150.0,0.66,1.08,0.611111111111111,1.6363636363636365,81.47,86.08,1.5487284555593108,78.73,86.41,4.4125638435248415
CHN,HKG,2017,134.605,4.902344563623217,9600010.8,1110.0,6.76,7.79,0.8677792041078305,1.1523668639053255,119.09,127.8,1.0738291848394774,,122.09,
USA,FRA,2008,134.999,4.905267371003587,9831510.0,549087.0,1.0,0.68,1.4705882352941175,0.68,98.74,98.41,0.6822802560715374,98.18,98.88,4.590354761169643
DEU,POL,2003,135.0,4.90527477843843,357040.0,312690.0,0.88,3.89,0.2262210796915167,4.420454545454546,89.56,82.25,4.813324122685825,93.2,80.43,4.461067481303761
HUN,BIH,1999,135.0,4.90527477843843,93030.0,51210.0,237.15,1.84,128.88586956521738,0.007758802445709467,52.71,,,54.63,,
CHN,PRK,2018,135.06,4.905719124146696,9600012.9,120540.0,6.62,,inf,,121.56,,,,,
MWI,ZMB,2016,135.217,4.906880895349268,118480.0,752610.0,718.01,10.31,69.64209505334627,0.014359131488419382,305.03,169.78,0.025797890669764185,301.02,,
ZAF,MMR,2011,135.331,4.9077236294056785,1219090.0,676590.0,7.26,5.44,1.3345588235294117,0.7493112947658402,105.0,105.02,0.7491685959856526,105.54,109.54,4.677689903666549
DOM,USA,2019,135.344,4.907819685561659,48670.0,9831510.0,51.29,1.0,51.29,0.019496977968414896,132.17,117.24,0.021979832634641733,144.18,116.8,4.8657627946852795
EUN,EGY,2022,135.625,4.909893724294724,,,,19.16,,inf,,363.25,,,,
USA,GRC,2006,135.73,4.910667618309874,9632030.0,131960.0,1.0,0.8,1.25,0.8,92.45,88.05,0.8399772856331631,93.8,90.5,4.52325735335903
USA,FRA,2019,135.912,4.912007617479613,9831510.0,549087.0,1.0,0.89,1.1235955056179776,0.89,117.24,110.05,0.9481472058155385,116.8,108.2,4.722222218403254
AUT,POL,2007,136.11,4.913463382343982,83879.0,312680.0,0.73,2.77,0.2635379061371841,3.7945205479452055,94.68,90.16,3.984751613569788,95.43,91.31,4.536326652528706
ZAF,NGA,2015,136.201,4.914131735832364,1219090.0,923770.0,12.76,192.44,0.0663063812097277,15.081504702194357,130.29,158.93,12.363740311136365,130.05,136.4,4.891755368652012
USA,KOR,1997,136.3,4.914858338702487,9629090.0,99260.0,1.0,949.89,0.0010527534767183569,949.89,73.61,65.97,1059.8969668030923,77.37,74.62,4.330503838177188
USA,NCL,2007,136.302,4.914873012109139,9632030.0,18580.0,1.0,87.07,0.011485012059262664,87.07,95.09,,,96.34,,
SER,SVN,2006,136.32,4.915005063081005,,20270.0,,0.8,,inf,,88.95,,,89.79,
EUN,MAR,2011,136.468,4.91609015490705,,446550.0,,8.09,,inf,,100.91,,,98.35,
MWI,MOZ,2016,136.558,4.916749432801902,118480.0,799380.0,718.01,63.06,11.386140183951792,0.08782607484575425,305.03,148.29,0.18065673754265574,301.02,,
AUS,PNG,2012,136.609,4.917122830764266,7741220.0,462840.0,0.97,2.08,0.4663461538461538,2.1443298969072164,105.12,109.18,2.06459020665769,104.0,108.21,4.664232341362465
BEL,THA,2004,136.683,4.917664376084352,30530.0,513120.0,0.8,40.22,0.019890601690701146,50.275,87.96,82.81,53.40163023789396,90.02,81.93,4.452948546009255
USA,ESP,2007,136.683,4.917664376084352,9632030.0,505370.0,1.0,0.73,1.36986301369863,0.73,95.09,94.66,0.7333160785970843,96.34,97.51,4.573919269024551
EUN,NOR,2006,136.834,4.918768512319691,,385178.0,,6.41,,inf,,91.43,,,87.28,
ARE,LKA,2005,136.852,4.9189000499213655,98647.9,65610.0,3.67,100.5,0.03651741293532338,27.384196185286104,,58.25,,,,
CAN,EGY,2016,136.908,4.919309167402233,9879750.0,1001450.0,1.33,10.03,0.1326021934197408,7.541353383458646,110.22,178.44,4.658193061672338,,177.3,
NLD,SVK,2006,136.941,4.919550176134488,41540.0,49030.0,0.8,0.8,1.0,1.0,93.7,90.69,1.0331899878707687,94.66,96.76,4.561262605109964
NLD,SER,2022,137.113,4.920805403371336,,,0.95,,inf,,132.58,,,122.97,,
SER,AUT,2007,137.206,4.921483446114004,,83879.0,,0.73,,inf,,94.68,,,95.43,
IND,PHL,2015,137.359,4.9225979364229415,3287260.0,300000.0,64.15,45.5,1.40989010989011,0.7092751363990646,146.79,115.43,0.9019708678161542,132.95,110.68,4.798308136303877
OAS,KHM,2011,137.364,4.9226343367243395,,181040.0,,4058.5,,inf,,105.48,,,103.36,
USA,SYR,2009,137.423,4.923063760248063,9831510.0,185180.0,1.0,11.23,0.08904719501335707,11.23,98.39,95.79,11.534812610919719,98.81,93.4,4.565045079720834
SER,RUS,2007,137.472,4.92342026000629,,17098240.0,,25.58,,inf,,73.46,,,72.79,
SER,DZA,2019,137.521,4.923776632717731,,2381741.0,,119.35,,inf,,151.36,,,,
AUT,BEL,2005,137.654,4.9247432903745425,83879.0,30530.0,0.8,0.8,1.0,1.0,91.35,90.41,1.01039707996903,91.62,91.9,4.519175308910119
NLD,MEX,2015,137.724,4.925251682486532,41540.0,1964375.0,0.9,15.85,0.056782334384858045,17.61111111111111,109.18,119.41,16.102345792740234,104.0,120.11,4.716399444353886
USA,JAM,2007,137.912,4.9266158005926775,9632030.0,10990.0,1.0,69.19,0.014452955629426218,69.19,95.09,66.4,99.08549849397589,96.34,71.76,4.420605409476307
ZAF,NGA,2008,137.921,4.926681057469144,1219090.0,923770.0,8.26,118.57,0.06966348992156532,14.354721549636803,89.61,78.12,16.466034281399818,86.71,,
AUT,EGY,2020,138.017,4.927376865975933,83879.0,1001450.0,0.88,15.76,0.05583756345177665,17.90909090909091,119.69,303.13,7.071352525019269,120.45,327.07,5.290704472163645
EUN,ISR,2021,138.078,4.927818742873324,,,,3.23,,inf,,109.14,,,116.36,
GBR,BEL,2003,138.189,4.928622313375577,243610.0,30530.0,0.61,0.88,0.6931818181818181,1.4426229508196722,85.13,86.15,1.425542563009619,84.0,88.33,4.455948299800177
AUT,ISR,2021,138.198,4.928687439448823,,,0.85,3.23,0.2631578947368421,3.8000000000000003,123.0,109.14,4.2825728422210005,122.79,116.36,4.783582206399711
SER,UKR,2008,138.198,4.928687439448823,,603550.0,,5.27,,inf,,78.9,,,,
SER,SVN,2012,138.251,4.929070873649341,,20270.0,,0.78,,inf,,104.45,,,101.52,
MYS,CHN,2018,138.3,4.929425238670713,330524.0,9600012.9,4.04,6.62,0.6102719033232629,1.6386138613861385,120.66,121.56,1.6264819719879193,,,
SER,DZA,2020,138.374,4.929960164263754,,2381741.0,,126.78,,inf,,155.02,,,,
ITA,ROM,2014,138.428,4.930350334859956,302069.0,,0.75,,inf,,107.46,,,105.32,,
EUN,RUS,2016,138.836,4.933293380437396,,17098250.0,,67.06,,inf,,162.2,,,157.64,
EUN,BLR,2010,138.846,4.93336540527159,,207600.0,,0.3,,inf,,100.0,,,100.0,
ROM,HUN,2020,138.925,4.933934219165985,,93030.0,,308.0,,inf,,125.69,,,141.58,
BEL,DNK,2020,139.2,4.935911747900319,30530.0,42920.0,0.88,6.54,0.1345565749235474,7.431818181818182,117.98,110.81,7.9126965895759325,117.11,111.76,4.739733689501376
UGA,KEN,2012,139.249,4.936263697453062,241550.0,580370.0,2504.56,84.53,29.629244055364957,0.03375043919890121,131.34,124.72,0.035541875275687015,112.97,120.55,4.759593450683009
NLD,BLR,2010,139.263,4.93636423172097,41540.0,207600.0,0.75,0.3,2.5,0.39999999999999997,100.0,100.0,0.39999999999999997,100.0,100.0,4.605170185988092
ARG,GHA,2011,139.285,4.936522193724256,2780400.0,238540.0,4.11,1.52,2.7039473684210527,0.36982968369829683,,108.73,,123.7,115.23,4.782394705212183
DNK,LVA,2013,139.487,4.937971406954808,42920.0,64594.0,5.62,0.75,7.493333333333333,0.13345195729537365,106.05,106.7,0.1326389884833587,103.94,112.29,4.682449310082371
IND,KEN,2016,139.517,4.938186457635914,3287260.0,580370.0,67.2,101.5,0.6620689655172414,1.5104166666666665,154.05,159.65,1.4574361885374256,136.3,161.04,4.998255560017012
